well_tag_number,drilling_method_code
66674,OTHER
66675,OTHER
66676,OTHER
66677,OTHER
66678,OTHER
66679,OTHER
66680,OTHER
66681,OTHER
66683,OTHER
66684,OTHER
66685,OTHER
66686,OTHER
66687,OTHER
66688,OTHER
66689,AIR_ROTARY
66690,OTHER
66691,OTHER
66692,OTHER
66695,AIR_ROTARY
66696,AIR_ROTARY
66697,OTHER
66698,OTHER
66699,OTHER
66700,OTHER
66701,OTHER
66702,OTHER
66703,OTHER
66704,OTHER
66705,OTHER
66706,OTHER
66707,OTHER
66708,OTHER
66709,OTHER
66710,OTHER
66711,OTHER
66712,OTHER
66713,OTHER
66714,OTHER
66715,OTHER
66716,AIR_ROTARY
66718,OTHER
66719,OTHER
66720,OTHER
66721,OTHER
66722,OTHER
66723,OTHER
66724,OTHER
66725,OTHER
66726,OTHER
66728,OTHER
66729,OTHER
66730,OTHER
66731,OTHER
66732,OTHER
66733,OTHER
66734,OTHER
66735,OTHER
66736,OTHER
66737,OTHER
66738,OTHER
66739,OTHER
66740,OTHER
66741,AIR_ROTARY
66742,AIR_ROTARY
66743,OTHER
66744,OTHER
66745,OTHER
66746,AIR_ROTARY
66747,OTHER
66748,OTHER
66749,OTHER
66750,OTHER
66751,OTHER
66752,OTHER
66753,OTHER
66754,OTHER
66755,OTHER
66756,OTHER
66757,OTHER
66758,OTHER
66759,OTHER
66760,OTHER
66761,OTHER
66762,OTHER
66763,OTHER
66764,OTHER
66765,OTHER
66766,OTHER
66767,OTHER
66768,OTHER
66769,OTHER
66770,OTHER
66771,OTHER
66772,OTHER
66773,OTHER
66774,OTHER
66775,OTHER
66776,OTHER
66780,AIR_ROTARY
66781,AIR_ROTARY
66782,OTHER
66783,OTHER
66784,AIR_ROTARY
66785,OTHER
66786,OTHER
66787,OTHER
66788,OTHER
66789,OTHER
66790,OTHER
66791,OTHER
66792,OTHER
66793,OTHER
66794,OTHER
66795,OTHER
66796,OTHER
66797,OTHER
66798,OTHER
66799,OTHER
66800,OTHER
66801,OTHER
66802,OTHER
66803,OTHER
66804,OTHER
66805,OTHER
66806,OTHER
66807,OTHER
66808,OTHER
66809,OTHER
66810,OTHER
66811,OTHER
66812,OTHER
66814,CABLE_TOOL
66815,CABLE_TOOL
66817,CABLE_TOOL
66818,CABLE_TOOL
66819,OTHER
66820,CABLE_TOOL
66821,OTHER
66822,OTHER
66823,OTHER
66824,OTHER
66825,OTHER
66826,OTHER
66827,OTHER
66828,OTHER
66829,CABLE_TOOL
66830,OTHER
66831,OTHER
66832,OTHER
66833,OTHER
66834,OTHER
66835,OTHER
66836,OTHER
66837,OTHER
66838,OTHER
66839,OTHER
66840,OTHER
66841,OTHER
66842,OTHER
66843,OTHER
66844,OTHER
66845,OTHER
66846,OTHER
66848,OTHER
66849,OTHER
66850,OTHER
66852,OTHER
66853,OTHER
66854,OTHER
66855,OTHER
66856,OTHER
66857,OTHER
66858,AIR_ROTARY
66859,OTHER
66860,OTHER
66861,AIR_ROTARY
66862,AIR_ROTARY
66863,OTHER
66864,OTHER
66865,OTHER
66866,OTHER
66867,OTHER
66868,OTHER
66869,OTHER
66870,OTHER
66871,OTHER
66872,OTHER
66873,OTHER
66874,OTHER
66875,OTHER
66876,OTHER
66877,OTHER
66878,AIR_ROTARY
66879,AIR_ROTARY
66880,OTHER
66882,OTHER
66883,OTHER
66884,OTHER
66885,OTHER
66886,OTHER
66887,OTHER
66888,OTHER
66889,OTHER
66890,OTHER
66891,OTHER
66892,OTHER
66893,OTHER
66894,AIR_ROTARY
66895,OTHER
66896,OTHER
66897,OTHER
66898,OTHER
66899,OTHER
66900,AIR_ROTARY
66901,OTHER
66902,OTHER
66903,OTHER
66904,OTHER
66905,OTHER
66906,OTHER
66907,OTHER
66908,OTHER
66909,OTHER
66910,OTHER
66911,OTHER
66912,OTHER
66913,OTHER
66914,OTHER
66915,OTHER
66916,OTHER
66917,OTHER
66919,OTHER
66920,OTHER
66921,OTHER
66923,OTHER
66924,OTHER
66925,OTHER
66926,OTHER
66927,OTHER
66928,AIR_ROTARY
66929,AIR_ROTARY
66930,OTHER
66931,OTHER
66932,OTHER
66933,AIR_ROTARY
66934,AIR_ROTARY
66935,OTHER
66936,OTHER
66937,OTHER
66938,OTHER
66939,OTHER
66940,OTHER
66941,OTHER
66942,OTHER
66943,OTHER
66944,OTHER
66945,OTHER
66946,OTHER
66947,OTHER
66948,OTHER
66949,OTHER
66950,OTHER
66951,OTHER
66952,OTHER
66953,OTHER
66955,OTHER
66956,OTHER
66957,OTHER
66959,OTHER
66960,OTHER
66961,OTHER
66962,OTHER
66963,OTHER
66964,OTHER
66965,OTHER
66967,AIR_ROTARY
66968,OTHER
66969,OTHER
66970,AIR_ROTARY
66971,AIR_ROTARY
66972,AIR_ROTARY
66974,AIR_ROTARY
66975,OTHER
66976,AIR_ROTARY
66977,OTHER
66978,AIR_ROTARY
66979,OTHER
66980,AIR_ROTARY
66981,AIR_ROTARY
66982,AIR_ROTARY
66983,OTHER
66986,OTHER
66988,OTHER
66989,AIR_ROTARY
66991,OTHER
66992,AIR_ROTARY
66993,OTHER
66996,OTHER
66998,OTHER
67000,OTHER
67001,OTHER
67002,AIR_ROTARY
67004,OTHER
67005,AIR_ROTARY
67006,UNK
67007,OTHER
67008,OTHER
67009,AIR_ROTARY
67011,OTHER
67012,OTHER
67014,OTHER
67015,CABLE_TOOL
67017,OTHER
67018,UNK
67019,OTHER
67022,OTHER
67024,OTHER
67025,OTHER
67026,MUD_ROTARY
67027,AIR_ROTARY
67028,OTHER
67031,OTHER
67032,OTHER
67033,OTHER
67034,OTHER
67035,CABLE_TOOL
67036,OTHER
67037,OTHER
67038,OTHER
67039,OTHER
67040,OTHER
67041,OTHER
67042,OTHER
67043,OTHER
67044,OTHER
67045,OTHER
67046,OTHER
67047,OTHER
67048,OTHER
67049,OTHER
67050,CABLE_TOOL
67050,AIR_ROTARY
67051,OTHER
67052,CABLE_TOOL
67053,OTHER
67054,CABLE_TOOL
67055,OTHER
67056,OTHER
67057,OTHER
67058,OTHER
67059,OTHER
67060,OTHER
67061,OTHER
67062,OTHER
67063,OTHER
67064,OTHER
67065,OTHER
67066,OTHER
67067,OTHER
67068,OTHER
67069,OTHER
67070,OTHER
67071,OTHER
67072,OTHER
67073,OTHER
67074,OTHER
67075,OTHER
67076,OTHER
67078,OTHER
67079,OTHER
67096,OTHER
67105,CABLE_TOOL
67110,OTHER
67117,OTHER
67129,CABLE_TOOL
67130,CABLE_TOOL
67138,OTHER
67139,OTHER
67140,OTHER
67141,OTHER
67142,AIR_ROTARY
67143,AIR_ROTARY
67144,OTHER
67145,OTHER
67146,OTHER
67147,OTHER
67148,OTHER
67149,OTHER
67150,OTHER
67151,OTHER
67152,OTHER
67153,OTHER
67154,OTHER
67155,OTHER
67158,OTHER
67159,OTHER
67160,OTHER
67161,OTHER
67162,OTHER
67163,AIR_ROTARY
67164,AIR_ROTARY
67165,AIR_ROTARY
67166,AIR_ROTARY
67167,AIR_ROTARY
67168,AIR_ROTARY
67169,DUO_ROTARY
67170,AIR_ROTARY
67171,OTHER
67172,OTHER
67173,OTHER
67174,OTHER
67175,OTHER
67176,OTHER
67177,AIR_ROTARY
67178,OTHER
67179,OTHER
67180,OTHER
67181,OTHER
67182,OTHER
67183,OTHER
67184,OTHER
67185,OTHER
67186,OTHER
67187,OTHER
67188,OTHER
67189,OTHER
67190,OTHER
67191,OTHER
67192,OTHER
67193,OTHER
67194,OTHER
67195,OTHER
67196,AIR_ROTARY
67197,OTHER
67198,OTHER
67202,DUO_ROTARY
67203,OTHER
67204,OTHER
67205,OTHER
67206,OTHER
67207,OTHER
67208,OTHER
67209,OTHER
67210,OTHER
67211,OTHER
67212,OTHER
67213,OTHER
67214,OTHER
67215,OTHER
67217,AIR_ROTARY
67223,OTHER
67224,OTHER
67225,OTHER
67226,OTHER
67227,OTHER
67229,OTHER
67231,OTHER
67237,AIR_ROTARY
67243,OTHER
67245,OTHER
67246,OTHER
67262,OTHER
67265,OTHER
67267,OTHER
67268,OTHER
67276,OTHER
67277,OTHER
67278,OTHER
67279,OTHER
67280,OTHER
67281,OTHER
67283,OTHER
67284,OTHER
67292,AIR_ROTARY
67293,OTHER
67298,UNK
67299,AIR_ROTARY
67301,OTHER
67302,OTHER
67304,OTHER
67306,OTHER
67307,AIR_ROTARY
67308,AIR_ROTARY
67309,AIR_ROTARY
67310,AIR_ROTARY
67311,AIR_ROTARY
67312,AIR_ROTARY
67313,AIR_ROTARY
67314,AIR_ROTARY
67315,AIR_ROTARY
67316,AIR_ROTARY
67317,AIR_ROTARY
67318,AIR_ROTARY
67319,AIR_ROTARY
67320,AIR_ROTARY
67321,AIR_ROTARY
67322,AIR_ROTARY
67323,AIR_ROTARY
67324,OTHER
67328,AIR_ROTARY
67329,OTHER
67332,OTHER
67333,OTHER
67334,OTHER
67335,CABLE_TOOL
67340,OTHER
67342,OTHER
67343,OTHER
67344,OTHER
67346,OTHER
67349,OTHER
67359,OTHER
67362,OTHER
67364,OTHER
67365,OTHER
67366,OTHER
67369,OTHER
67371,OTHER
67372,OTHER
67373,OTHER
67376,OTHER
67377,OTHER
67378,AIR_ROTARY
67379,OTHER
67380,OTHER
67383,OTHER
67385,OTHER
67387,OTHER
67388,OTHER
67390,OTHER
67391,AIR_ROTARY
67393,OTHER
67394,AIR_ROTARY
67396,OTHER
67398,AIR_ROTARY
67400,AIR_ROTARY
67402,AIR_ROTARY
67404,AIR_ROTARY
67406,AIR_ROTARY
67408,OTHER
67410,OTHER
67412,AIR_ROTARY
67414,OTHER
67416,AIR_ROTARY
67418,AIR_ROTARY
67420,AIR_ROTARY
67422,OTHER
67423,OTHER
67424,AIR_ROTARY
67425,OTHER
67426,OTHER
67427,OTHER
67428,OTHER
67429,OTHER
67430,OTHER
67431,OTHER
67432,AIR_ROTARY
67433,OTHER
67434,OTHER
67435,OTHER
67436,OTHER
67437,OTHER
67438,OTHER
67439,AIR_ROTARY
67440,OTHER
67441,OTHER
67442,AIR_ROTARY
67444,OTHER
67445,AIR_ROTARY
67448,OTHER
67449,OTHER
67450,CABLE_TOOL
67451,AIR_ROTARY
67452,AIR_ROTARY
67453,OTHER
67454,OTHER
67455,OTHER
67456,OTHER
67457,OTHER
67458,OTHER
67459,OTHER
67460,OTHER
67461,OTHER
67462,OTHER
67463,OTHER
67464,OTHER
67465,OTHER
67466,OTHER
67467,OTHER
67468,OTHER
67470,OTHER
67475,OTHER
67476,OTHER
67478,OTHER
67479,OTHER
67480,OTHER
67482,OTHER
67483,OTHER
67485,OTHER
67486,OTHER
67488,OTHER
67489,OTHER
67490,OTHER
67491,OTHER
67492,OTHER
67493,OTHER
67494,OTHER
67495,OTHER
67496,OTHER
67497,OTHER
67498,OTHER
67499,OTHER
67500,OTHER
67501,OTHER
67502,OTHER
67503,OTHER
67504,OTHER
67505,OTHER
67506,OTHER
67507,OTHER
67508,OTHER
67510,OTHER
67512,OTHER
67514,OTHER
67516,OTHER
67518,OTHER
67520,OTHER
67522,OTHER
67524,OTHER
67525,UNK
67526,OTHER
67534,CABLE_TOOL
67536,OTHER
67538,OTHER
67540,OTHER
67542,OTHER
67543,OTHER
67545,OTHER
67546,AIR_ROTARY
67547,OTHER
67549,OTHER
67550,OTHER
67552,OTHER
67553,OTHER
67555,OTHER
67556,OTHER
67557,OTHER
67559,OTHER
67560,OTHER
67561,AIR_ROTARY
67562,OTHER
67564,OTHER
67565,OTHER
67566,OTHER
67569,OTHER
67574,AIR_ROTARY
67575,OTHER
67579,AIR_ROTARY
67580,AIR_ROTARY
67585,AIR_ROTARY
67588,OTHER
67590,OTHER
67592,OTHER
67594,CABLE_TOOL
67599,OTHER
67602,AIR_ROTARY
67603,OTHER
67604,OTHER
67605,OTHER
67606,OTHER
67607,OTHER
67608,OTHER
67609,OTHER
67610,OTHER
67611,OTHER
67612,OTHER
67613,OTHER
67614,OTHER
67615,OTHER
67616,AIR_ROTARY
67617,OTHER
67618,OTHER
67619,OTHER
67620,OTHER
67621,OTHER
67622,AIR_ROTARY
67623,OTHER
67624,AIR_ROTARY
67625,OTHER
67626,AIR_ROTARY
67627,OTHER
67628,AIR_ROTARY
67629,OTHER
67630,AIR_ROTARY
67631,OTHER
67632,OTHER
67633,OTHER
67634,OTHER
67635,OTHER
67636,OTHER
67638,OTHER
67640,OTHER
67642,OTHER
67644,OTHER
67645,OTHER
67646,OTHER
67647,OTHER
67648,OTHER
67649,OTHER
67650,OTHER
67654,OTHER
67656,OTHER
67658,OTHER
67660,OTHER
67662,OTHER
67664,OTHER
67665,OTHER
67666,AIR_ROTARY
67667,OTHER
67668,AIR_ROTARY
67669,OTHER
67670,OTHER
67674,OTHER
67675,OTHER
67676,OTHER
67678,OTHER
67679,OTHER
67680,OTHER
67681,OTHER
67682,OTHER
67683,OTHER
67684,OTHER
67686,OTHER
67687,AIR_ROTARY
67689,OTHER
67690,AIR_ROTARY
67692,AIR_ROTARY
67693,OTHER
67694,OTHER
67695,OTHER
67697,OTHER
67699,OTHER
67700,OTHER
67701,OTHER
67702,OTHER
67703,OTHER
67705,OTHER
67707,OTHER
67709,OTHER
67710,OTHER
67712,OTHER
67714,OTHER
67716,OTHER
67718,OTHER
67720,OTHER
67722,OTHER
67724,AIR_ROTARY
67726,OTHER
67728,OTHER
67730,OTHER
67732,OTHER
67734,OTHER
67735,OTHER
67736,OTHER
67737,UNK
67742,OTHER
67744,OTHER
67745,OTHER
67746,OTHER
67747,OTHER
67748,OTHER
67749,OTHER
67750,OTHER
67751,OTHER
67752,CABLE_TOOL
67753,OTHER
67754,OTHER
67755,OTHER
67756,OTHER
67757,OTHER
67758,OTHER
67760,OTHER
67762,OTHER
67763,OTHER
67764,OTHER
67765,OTHER
67767,OTHER
67768,OTHER
67769,OTHER
67770,OTHER
67771,OTHER
67773,OTHER
67774,OTHER
67775,OTHER
67777,OTHER
67778,OTHER
67779,OTHER
67780,OTHER
67781,OTHER
67783,OTHER
67785,OTHER
67787,OTHER
67788,OTHER
67790,OTHER
67792,OTHER
67794,OTHER
67796,OTHER
67798,OTHER
67799,OTHER
67800,OTHER
67801,OTHER
67802,OTHER
67803,OTHER
67805,DUO_ROTARY
67808,OTHER
67810,OTHER
67812,OTHER
67813,OTHER
67815,DUO_ROTARY
67816,OTHER
67818,OTHER
67819,OTHER
67820,OTHER
67821,OTHER
67823,OTHER
67824,OTHER
67825,OTHER
67826,OTHER
67830,OTHER
67831,OTHER
67832,OTHER
67835,AIR_ROTARY
67836,OTHER
67838,OTHER
67839,OTHER
67840,OTHER
67841,OTHER
67842,OTHER
67843,OTHER
67844,OTHER
67845,OTHER
67846,DUO_ROTARY
67847,OTHER
67848,OTHER
67849,OTHER
67850,OTHER
67852,AIR_ROTARY
67854,AIR_ROTARY
67856,AIR_ROTARY
67857,OTHER
67858,OTHER
67860,AIR_ROTARY
67861,OTHER
67862,OTHER
67863,OTHER
67865,OTHER
67866,AIR_ROTARY
67868,OTHER
67869,MUD_ROTARY
67871,OTHER
67872,OTHER
67874,OTHER
67875,AIR_ROTARY
67878,AIR_ROTARY
67880,AIR_ROTARY
67881,OTHER
67882,AIR_ROTARY
67883,OTHER
67884,AIR_ROTARY
67887,AIR_ROTARY
67888,OTHER
67889,AIR_ROTARY
67890,OTHER
67891,OTHER
67892,OTHER
67893,OTHER
67894,AIR_ROTARY
67895,OTHER
67896,OTHER
67897,OTHER
67898,OTHER
67900,OTHER
67903,OTHER
67904,OTHER
67905,AIR_ROTARY
67906,OTHER
67907,OTHER
67908,OTHER
67909,OTHER
67911,AIR_ROTARY
67913,AIR_ROTARY
67915,AIR_ROTARY
67918,OTHER
67919,OTHER
67920,OTHER
67921,DUO_ROTARY
67922,OTHER
67924,OTHER
67926,OTHER
67929,OTHER
67931,AIR_ROTARY
67932,OTHER
67933,AIR_ROTARY
67934,OTHER
67935,AIR_ROTARY
67938,AIR_ROTARY
67940,OTHER
67941,OTHER
67942,AIR_ROTARY
67943,OTHER
67944,OTHER
67946,OTHER
67947,AIR_ROTARY
67949,AIR_ROTARY
67950,OTHER
67952,OTHER
67954,OTHER
67955,OTHER
67957,OTHER
67958,AIR_ROTARY
67959,OTHER
67960,OTHER
67961,AIR_ROTARY
67962,OTHER
67964,OTHER
67968,AIR_ROTARY
67969,OTHER
67970,AIR_ROTARY
67973,AIR_ROTARY
67975,AIR_ROTARY
67976,OTHER
67977,AIR_ROTARY
67979,AIR_ROTARY
67980,OTHER
67984,OTHER
67985,AIR_ROTARY
67987,OTHER
67990,OTHER
67991,OTHER
67997,OTHER
67998,OTHER
68000,OTHER
68001,OTHER
68002,OTHER
68003,OTHER
68004,OTHER
68005,OTHER
68006,OTHER
68007,OTHER
68009,OTHER
68010,OTHER
68011,OTHER
68012,OTHER
68013,OTHER
68014,AIR_ROTARY
68015,OTHER
68016,OTHER
68017,OTHER
68018,AIR_ROTARY
68019,OTHER
68020,AIR_ROTARY
68021,OTHER
68022,AIR_ROTARY
68023,OTHER
68024,AIR_ROTARY
68025,OTHER
68026,OTHER
68027,OTHER
68028,AIR_ROTARY
68029,OTHER
68030,OTHER
68032,AIR_ROTARY
68034,AIR_ROTARY
68035,OTHER
68036,AIR_ROTARY
68037,OTHER
68038,AIR_ROTARY
68039,OTHER
68040,OTHER
68041,OTHER
68043,OTHER
68044,CABLE_TOOL
68045,OTHER
68046,OTHER
68047,AIR_ROTARY
68048,OTHER
68050,OTHER
68051,UNK
68053,AIR_ROTARY
68055,AIR_ROTARY
68056,AIR_ROTARY
68058,AIR_ROTARY
68059,AIR_ROTARY
68061,OTHER
68062,OTHER
68064,AIR_ROTARY
68067,OTHER
68068,AIR_ROTARY
68071,AIR_ROTARY
68072,OTHER
68073,AIR_ROTARY
68075,OTHER
68076,AIR_ROTARY
68078,AIR_ROTARY
68080,OTHER
68081,OTHER
68083,OTHER
68084,OTHER
68087,OTHER
68089,OTHER
68091,OTHER
68092,OTHER
68094,OTHER
68095,CABLE_TOOL
68096,OTHER
68098,OTHER
68100,OTHER
68102,OTHER
68104,OTHER
68105,AIR_ROTARY
68106,OTHER
68108,OTHER
68109,OTHER
68110,MUD_ROTARY
68112,OTHER
68114,AIR_ROTARY
68116,AIR_ROTARY
68117,OTHER
68118,AIR_ROTARY
68119,OTHER
68120,OTHER
68121,OTHER
68123,OTHER
68124,OTHER
68125,AIR_ROTARY
68127,OTHER
68129,AIR_ROTARY
68131,AIR_ROTARY
68133,AIR_ROTARY
68134,OTHER
68136,AIR_ROTARY
68138,OTHER
68140,AIR_ROTARY
68145,OTHER
68146,AIR_ROTARY
68147,OTHER
68150,OTHER
68151,AIR_ROTARY
68152,OTHER
68153,OTHER
68154,AIR_ROTARY
68157,OTHER
68159,UNK
68161,UNK
68166,OTHER
68169,OTHER
68170,OTHER
68173,OTHER
68175,OTHER
68177,OTHER
68178,OTHER
68179,CABLE_TOOL
68180,OTHER
68182,OTHER
68183,OTHER
68184,AIR_ROTARY
68185,OTHER
68186,OTHER
68188,OTHER
68189,CABLE_TOOL
68190,OTHER
68192,OTHER
68194,OTHER
68195,OTHER
68196,OTHER
68198,OTHER
68199,AUGER
68200,OTHER
68202,OTHER
68204,OTHER
68205,AIR_ROTARY
68206,OTHER
68208,OTHER
68209,OTHER
68211,OTHER
68213,OTHER
68214,OTHER
68215,OTHER
68217,OTHER
68218,OTHER
68220,OTHER
68221,OTHER
68222,OTHER
68223,OTHER
68224,AIR_ROTARY
68225,OTHER
68228,OTHER
68230,OTHER
68232,OTHER
68233,OTHER
68235,OTHER
68236,OTHER
68238,OTHER
68240,CABLE_TOOL
68242,OTHER
68244,OTHER
68246,OTHER
68248,OTHER
68249,OTHER
68251,UNK
68252,OTHER
68253,UNK
68254,OTHER
68256,CABLE_TOOL
68257,OTHER
68259,OTHER
68260,DUO_ROTARY
68261,OTHER
68263,OTHER
68264,OTHER
68266,OTHER
68268,OTHER
68269,OTHER
68270,CABLE_TOOL
68271,OTHER
68272,CABLE_TOOL
68273,OTHER
68276,OTHER
68278,OTHER
68280,OTHER
68281,OTHER
68283,OTHER
68284,OTHER
68286,OTHER
68287,OTHER
68289,OTHER
68291,OTHER
68293,OTHER
68295,OTHER
68297,OTHER
68298,CABLE_TOOL
68299,OTHER
68300,OTHER
68301,OTHER
68302,OTHER
68303,OTHER
68304,OTHER
68306,OTHER
68307,OTHER
68308,OTHER
68309,OTHER
68310,OTHER
68311,OTHER
68312,OTHER
68313,OTHER
68316,OTHER
68318,UNK
68320,OTHER
68321,AIR_ROTARY
68323,AIR_ROTARY
68325,AIR_ROTARY
68327,AIR_ROTARY
68329,AIR_ROTARY
68331,AIR_ROTARY
68333,AIR_ROTARY
68334,CABLE_TOOL
68335,AIR_ROTARY
68336,OTHER
68337,AIR_ROTARY
68339,AIR_ROTARY
68341,AIR_ROTARY
68343,AIR_ROTARY
68344,CABLE_TOOL
68345,AIR_ROTARY
68346,OTHER
68347,AIR_ROTARY
68348,CABLE_TOOL
68349,AIR_ROTARY
68352,AIR_ROTARY
68353,OTHER
68354,OTHER
68355,OTHER
68356,AIR_ROTARY
68357,CABLE_TOOL
68358,OTHER
68359,CABLE_TOOL
68360,CABLE_TOOL
68361,CABLE_TOOL
68362,CABLE_TOOL
68363,CABLE_TOOL
68364,CABLE_TOOL
68365,CABLE_TOOL
68366,CABLE_TOOL
68376,AIR_ROTARY
68380,OTHER
68383,AIR_ROTARY
68385,OTHER
68388,OTHER
68392,OTHER
68394,OTHER
68395,OTHER
68397,OTHER
68398,OTHER
68399,OTHER
68400,OTHER
68401,OTHER
68402,OTHER
68403,OTHER
68404,OTHER
68412,OTHER
68413,OTHER
68414,CABLE_TOOL
68415,OTHER
68416,OTHER
68417,UNK
68419,CABLE_TOOL
68421,OTHER
68422,OTHER
68424,OTHER
68426,OTHER
68427,AIR_ROTARY
68430,OTHER
68432,OTHER
68444,OTHER
68446,CABLE_TOOL
68448,OTHER
68452,OTHER
68458,AIR_ROTARY
68460,CABLE_TOOL
68462,OTHER
68464,AIR_ROTARY
68465,OTHER
68466,OTHER
68467,OTHER
68468,OTHER
68469,AIR_ROTARY
68471,OTHER
68473,OTHER
68475,AIR_ROTARY
68477,OTHER
68478,AIR_ROTARY
68480,AIR_ROTARY
68481,AIR_ROTARY
68483,AIR_ROTARY
68484,OTHER
68486,OTHER
68487,AIR_ROTARY
68488,OTHER
68490,OTHER
68492,OTHER
68494,OTHER
68495,OTHER
68496,OTHER
68497,OTHER
68498,OTHER
68499,OTHER
68500,OTHER
68501,OTHER
68503,OTHER
68504,AIR_ROTARY
68505,OTHER
68506,OTHER
68507,OTHER
68508,OTHER
68509,OTHER
68510,OTHER
68511,OTHER
68512,OTHER
68513,OTHER
68514,OTHER
68515,OTHER
68516,OTHER
68517,OTHER
68518,OTHER
68519,OTHER
68520,OTHER
68521,OTHER
68522,OTHER
68523,AIR_ROTARY
68524,OTHER
68525,OTHER
68526,OTHER
68527,OTHER
68528,AIR_ROTARY
68529,OTHER
68530,OTHER
68531,OTHER
68532,OTHER
68533,OTHER
68534,OTHER
68535,OTHER
68536,OTHER
68537,OTHER
68538,OTHER
68539,OTHER
68540,OTHER
68541,OTHER
68542,OTHER
68543,OTHER
68544,OTHER
68545,OTHER
68546,AIR_ROTARY
68547,OTHER
68548,OTHER
68549,OTHER
68550,OTHER
68551,OTHER
68552,OTHER
68553,OTHER
68554,OTHER
68555,OTHER
68556,OTHER
68557,OTHER
68558,OTHER
68559,OTHER
68560,OTHER
68561,OTHER
68562,OTHER
68564,OTHER
68565,OTHER
68566,OTHER
68567,OTHER
68568,OTHER
68569,OTHER
68570,AIR_ROTARY
68571,OTHER
68572,OTHER
68573,AIR_ROTARY
68574,OTHER
68575,OTHER
68576,OTHER
68577,AIR_ROTARY
68578,OTHER
68579,OTHER
68580,CABLE_TOOL
68582,AIR_ROTARY
68584,OTHER
68585,OTHER
68586,UNK
68587,OTHER
68588,OTHER
68589,OTHER
68590,OTHER
68591,OTHER
68592,OTHER
68593,OTHER
68594,OTHER
68595,OTHER
68596,OTHER
68597,AIR_ROTARY
68598,OTHER
68599,OTHER
68600,OTHER
68601,OTHER
68602,OTHER
68603,OTHER
68604,OTHER
68605,OTHER
68606,OTHER
68607,OTHER
68608,OTHER
68609,OTHER
68610,OTHER
68611,OTHER
68612,OTHER
68613,OTHER
68614,OTHER
68615,AIR_ROTARY
68616,OTHER
68617,OTHER
68618,OTHER
68619,AIR_ROTARY
68621,OTHER
68622,OTHER
68623,OTHER
68624,OTHER
68625,OTHER
68626,OTHER
68627,OTHER
68628,AIR_ROTARY
68629,AIR_ROTARY
68630,OTHER
68631,OTHER
68632,OTHER
68633,OTHER
68634,OTHER
68635,OTHER
68636,OTHER
68638,OTHER
68639,OTHER
68640,OTHER
68641,OTHER
68642,OTHER
68643,OTHER
68644,OTHER
68645,OTHER
68646,OTHER
68648,OTHER
68649,AIR_ROTARY
68650,OTHER
68651,OTHER
68653,OTHER
68654,OTHER
68655,OTHER
68658,OTHER
68659,OTHER
68660,OTHER
68661,OTHER
68662,OTHER
68663,OTHER
68664,OTHER
68665,OTHER
68666,OTHER
68667,OTHER
68668,OTHER
68669,OTHER
68670,OTHER
68671,OTHER
68672,AIR_ROTARY
68673,OTHER
68674,OTHER
68676,AIR_ROTARY
68677,OTHER
68678,OTHER
68679,OTHER
68680,AIR_ROTARY
68681,AIR_ROTARY
68682,OTHER
68683,OTHER
68684,OTHER
68685,OTHER
68686,OTHER
68687,OTHER
68688,OTHER
68689,OTHER
68690,OTHER
68691,OTHER
68692,AIR_ROTARY
68694,OTHER
68695,OTHER
68696,OTHER
68697,OTHER
68698,OTHER
68700,OTHER
68701,OTHER
68702,OTHER
68703,AIR_ROTARY
68704,OTHER
68705,AIR_ROTARY
68706,OTHER
68707,AIR_ROTARY
68708,OTHER
68709,OTHER
68710,OTHER
68711,OTHER
68712,OTHER
68713,AIR_ROTARY
68714,OTHER
68715,OTHER
68716,OTHER
68718,OTHER
68719,UNK
68720,OTHER
68721,OTHER
68723,OTHER
68724,OTHER
68725,OTHER
68727,OTHER
68729,OTHER
68730,OTHER
68731,AIR_ROTARY
68732,AIR_ROTARY
68733,OTHER
68734,OTHER
68735,OTHER
68737,OTHER
68738,OTHER
68739,OTHER
68741,OTHER
68743,OTHER
68744,OTHER
68745,OTHER
68746,OTHER
68747,OTHER
68748,OTHER
68749,OTHER
68750,OTHER
68751,OTHER
68752,OTHER
68753,OTHER
68754,OTHER
68755,OTHER
68756,OTHER
68757,OTHER
68758,OTHER
68759,OTHER
68761,OTHER
68762,OTHER
68764,OTHER
68765,OTHER
68766,OTHER
68768,OTHER
68769,OTHER
68770,OTHER
68772,OTHER
68773,OTHER
68774,OTHER
68776,OTHER
68777,OTHER
68778,OTHER
68779,OTHER
68781,OTHER
68782,OTHER
68783,OTHER
68784,OTHER
68786,OTHER
68787,OTHER
68788,OTHER
68789,OTHER
68791,AIR_ROTARY
68792,OTHER
68793,OTHER
68794,OTHER
68796,OTHER
68797,OTHER
68798,OTHER
68799,OTHER
68801,OTHER
68802,OTHER
68803,OTHER
68804,OTHER
68806,OTHER
68807,OTHER
68808,OTHER
68811,OTHER
68812,OTHER
68813,OTHER
68814,OTHER
68816,OTHER
68817,OTHER
68818,OTHER
68820,OTHER
68821,OTHER
68822,OTHER
68823,UNK
68824,OTHER
68825,OTHER
68826,OTHER
68827,UNK
68828,OTHER
68829,OTHER
68830,OTHER
68831,UNK
68832,AIR_ROTARY
68833,OTHER
68834,OTHER
68836,OTHER
68837,OTHER
68838,OTHER
68840,UNK
68841,OTHER
68842,OTHER
68845,OTHER
68846,OTHER
68848,OTHER
68849,OTHER
68850,OTHER
